street_number,street_name,street_suffix,unit_number,city,state,postal_code,listing_id,lat,lng
826,Indiana,Trl,,,AZ,85010,532168,33.48080753962351,-111.89817196111179
309,Bush,Way,,,AZ,85018,492572,33.465963470430445,-112.09840532298536
314,Texas,Way,,,AZ,85015,795262,33.55910714838875,-111.98812059083036
555,9th,,,Mesa,AZ,85014,438313,33.679017240714536,-112.06588267514952
77,Walnut,,,Tempe,AZ,85014,497810,33.58128987845072,-112.02456636084607
706,Blake,,,,AZ,85012,246134,33.5408426422083,-112.31014778561868
269,California,Rd,,,AZ,85022,75717,33.562371477582715,-112.00100217226073
783,Franklin,Wl,,,AZ,85008,588828,33.45951114487867,-112.1028779240143
634,Wall,Wl,,,AZ,85016,280869,33.399055286133134,-112.11760256217914
444,Texas,,,,AZ,85021,349234,33.64215423001534,-112.14219745031457
212,8th,Cir,,,AZ,85022,766113,33.6640365134835,-112.04062200804897
476,California,Dr,,,AZ,85020,959443,33.42256366509599,-112.12194735113641
131,7th,Rd,,,AZ,85008,79272,33.63197905647959,-112.17890708448395
397,4th,,,Goodyear,AZ,85012,388055,33.57757170444028,-112.13543417950524
31,Page,,,,AZ,85014,876148,33.476619692110354,-112.14835399748273
946,Blake,,,,AZ,85016,595251,33.671707480102306,-112.18642526193175
165,4th,Way,,,AZ,85009,429925,33.554949564300166,-112.01155578370735
824,Texas,,,,AZ,85021,229350,33.66387132533139,-112.20973657261129
123,Mission,,,,AZ,85022,428249,33.56088005931528,-112.31892191629476
98,Geary,,,,AZ,85010,120215,33.58601735822935,-111.99798789194655
927,Franklin,Rd,,,AZ,85012,672582,33.55445151719134,-112.00038951316323
322,Walnut,,,,AZ,85019,801600,33.59031763192836,-112.13472425289972
363,3rd,,,,AZ,85020,454983,33.5188698291384,-111.9573350417106
53,7th,,,,AZ,85012,967257,33.54797576463142,-112.10367167178667
93,9th,,,,AZ,85010,943154,33.514562768007245,-112.20859875506609
263,Mission,,,,AZ,85010,416732,33.67091926444599,-112.33112501699476
701,Turk,Wl,,,AZ,85007,574872,33.50738596268199,-112.21146589402191
808,1st,Way,,,AZ,85008,256587,33.67118587626075,-112.12237020091571
710,Turk,,,,AZ,85023,62647,33.41915794945805,-112.30569909991128
361,8th,,,,AZ,85017,904727,33.55993000262849,-111.93266280743866
87,Post,,,Goodyear,AZ,85008,677376,33.42411766034961,-111.91888771715794
490,Wall,Wl,,,AZ,85021,973601,33.41199982937281,-112.2935859650043
145,Blake,,,,AZ,85020,971101,33.472807600406426,-112.22004460169593
13,Blake,,,,AZ,85013,575814,33.61917948757104,-112.09123235941136
446,Franklin,,,,AZ,85012,125570,33.59917871076552,-112.13927540906407
330,Blake,,,,AZ,85007,931576,33.44086114770133,-111.94120942505786
92,Turk,Pl,,,AZ,85010,918855,33.55335921987421,-111.98226724951341
15,Sutter,,,,AZ,85007,753682,33.670441776557446,-111.93588326533049
253,2nd,St,,,AZ,85009,904575,33.45793180864004,-111.93849089945961
429,9th,,,,AZ,85007,671716,33.64516783608738,-112.28462370398928
44,Blake,Rd,,,AZ,85021,123106,33.63408323843721,-112.126267607653
394,Page,,,,AZ,85023,160564,33.41333697305695,-112.23945750988126
375,Mission,,,,AZ,85015,561432,33.40413945759607,-111.93451273330231
462,Wall,,,,AZ,85018,17476,33.53599974623167,-111.94963958872792
892,California,Wl,,,AZ,85008,202759,33.56010679798792,-112.21015755925117
532,Franklin,,,,AZ,85023,110052,33.52083912206345,-111.91844110781156
954,6th,Trl,,,AZ,85015,405721,33.53362581607501,-112.2944608764066
421,California,Dr,,,AZ,85020,637325,33.489531619890194,-112.27312283666782
584,1st,,,,AZ,85014,408864,33.54273291246696,-112.33996769595423
199,Geary,,,,AZ,85023,923719,33.4412280747186,-111.93493724111231
427,Walnut,,,,AZ,85010,864290,33.6007533746877,-111.95729169881159
558,Page,,,,AZ,85012,951138,33.481721381348926,-111.959560953804
597,Geary,,,,AZ,85008,361247,33.408964058703965,-111.93532618647775
592,Turk,,,,AZ,85013,272399,33.51538822527202,-112.27217126176659
157,Sutter,,39,,AZ,85023,653253,33.49208112111957,-112.20423832461393
436,8th,,,,AZ,85011,275981,33.56854881558926,-112.29341120734375
735,Wall,Trl,,,AZ,85020,853740,33.5743663868942,-111.90424228427965
155,8th,,,,AZ,85020,170844,33.627255171409665,-112.18789672642421
557,Wall,,,,AZ,85022,11036,33.473063616442666,-112.13069289466335
213,Turk,,,,AZ,85020,718196,33.575107223965006,-112.01176997579356
791,Turk,,37,,AZ,85009,554687,33.5906546901744,-112.01097853071879
104,Euclid,,,,AZ,85008,414164,33.54606452163483,-112.10036037725037
109,1st,,,,AZ,85019,267576,33.66500084909706,-111.91068724329403
555,Texas,,,,AZ,85009,171688,33.566045133988204,-112.33663617737082
176,5th,,,,AZ,85007,718010,33.41095657261892,-112.32476130025563
625,Bush,,,,AZ,85012,908409,33.52087301216365,-112.1032785106525
702,Page,,,,AZ,85015,892543,33.46663159703694,-112.26594777254041
749,California,Blvd,,,AZ,85008,243430,33.53040893105451,-112.02263034888304
15,4th,,,,AZ,85017,885277,33.632881777169516,-112.2391140283811
550,Page,,,,AZ,85023,560982,33.52623090702227,-111.8847131505154
435,2nd,,,,AZ,85013,109127,33.39933674374361,-112.20832438744156
342,7th,,19,,AZ,85021,703840,33.675514628610074,-112.22726091093786
705,8th,,,,AZ,85016,53352,33.609107441245484,-112.28616395475926
263,Mission,,,,AZ,85010,843894,33.67124383851847,-112.33108646205527
35,Franklin,,,,AZ,85017,87218,33.63901533452263,-112.02720346004416
427,6th,,,,AZ,85021,900416,33.43261433559698,-112.02496568424924
15,Blake,,36,,AZ,85011,620220,33.415576525641974,-111.89601522836257
66,8th,,,,AZ,85007,837138,33.592212877546196,-112.0097596115977
806,Wall,,,,AZ,85011,461412,33.5307695789531,-111.9359356794759
932,Euclid,,,,AZ,85019,139610,33.51779775497927,-112.25568039239688
856,Geary,,,Glendale,AZ,85022,920160,33.49395547094972,-112.15148107200473
139,Bush,,,,AZ,85008,107607,33.553546925945355,-111.88941794760211
550,California,,,,AZ,85021,748665,33.64540497373377,-112.22841167787416
435,2nd,,,,AZ,85013,272094,33.39956303434559,-112.2091352898064
213,Pine,Dr,,,AZ,85009,443814,33.509965527115405,-112.08053053377503
866,Post,Dr,,,AZ,85008,366460,33.445807987403896,-111.94687812483527
234,8th,,,,AZ,85012,868516,33.594732034482405,-111.97836710492234
39,Franklin,Cir,,,AZ,85007,298870,33.60573820525025,-112.12989763190431
701,8th,,,,AZ,85018,29326,33.65086013990057,-111.95882243113697
472,8th,,,,AZ,85022,990889,33.61060362931778,-111.8988436275736
546,Walnut,,,,AZ,85020,556676,33.42939548226277,-111.88831818692049
620,8th,,39,,AZ,85019,254211,33.41069670170803,-112.02785832035677
118,Wall,Way,,,AZ,85022,835257,33.45598328838339,-112.07007710262238
196,Mission,,,,AZ,85017,977925,33.53617755047784,-111.94108567535821
531,Texas,,,Mesa,AZ,85016,744811,33.56725161697475,-112.02644448194206
474,7th,,,,AZ,85020,523570,33.43027979420309,-112.31889136940954
930,3rd,,,,AZ,85012,646917,33.588004677060205,-112.08644598446119
349,7th,,,,AZ,85011,354267,33.61118098256791,-112.13156912446348
591,7th,,,,AZ,85008,995210,33.61129317987451,-112.31686929915838
745,Euclid,,,,AZ,85015,229669,33.49169328462817,-111.99265622905074
86,California,,,,AZ,85009,25449,33.51702641421621,-112.1427709525831
391,Sutter,Ave,,,AZ,85021,130349,33.54548838814715,-112.28071292488269
521,Sutter,,,,AZ,85016,373942,33.405601906947844,-112.12220820297665
936,Turk,,,,AZ,85015,587058,33.53653624584406,-111.92675347049365
702,Indiana,,,,AZ,85010,776141,33.53738432197361,-112.22672571004901
199,Geary,,,,AZ,85023,192469,33.440570690362456,-111.93454288592424
455,6th,Trl,,,AZ,85007,422582,33.46119454687451,-112.29537534136362
370,Bush,,,,AZ,85023,192525,33.416475773170575,-112.20994189832614
784,Blake,,,,AZ,85012,256665,33.63273306872052,-112.06014918644995
827,Walnut,,,,AZ,85012,636769,33.54719937856952,-112.05548316720275
355,Bush,,,,AZ,85014,994005,33.58531576697215,-111.97687390239427
543,Post,,,,AZ,85014,21071,33.606017233759744,-112.16019406965765
667,Page,Rd,,,AZ,85009,807877,33.398729134880824,-111.89223662173364
657,2nd,,26,,AZ,85020,308845,33.45193001034512,-111.87425978040307
59,Mission,,,,AZ,85009,129474,33.64971100053517,-111.93171526692352
327,3rd,,,,AZ,85014,373568,33.6680476430696,-111.88666735710424
907,Pine,,,,AZ,85018,7055,33.65555473152894,-112.06865644553037
132,Walnut,,,,AZ,85010,423688,33.66949686773732,-111.90102953233692
454,Wall,,,,AZ,85009,501642,33.581273832634984,-112.20266796867895
71,9th,,,,AZ,85018,125240,33.64311154925378,-111.90880565796044
464,Walnut,,,,AZ,85015,915545,33.589030609615925,-111.95770850749115
148,5th,Wl,,,AZ,85018,62856,33.52299641889388,-111.90842805295534
866,Post,,,,AZ,85008,772549,33.445471987228274,-111.94679444357585
755,Indiana,,,,AZ,85016,791632,33.39989973302078,-112.12229024790182
23,2nd,Trl,,,AZ,85019,393107,33.438587299666125,-112.24955953677332
746,Geary,Rd,,,AZ,85020,762003,33.653863302712715,-111.88146406478158
869,1st,,,,AZ,85020,81381,33.61060466064424,-112.00961655186838
286,Post,Pl,33,,AZ,85013,112034,33.54001082797288,-112.32327409352484
86,7th,,,,AZ,85020,750843,33.566024024160484,-112.00672888251808
374,Geary,,,,AZ,85012,980634,33.55707463230282,-112.14193151154853
558,Page,Cir,,,AZ,85012,959207,33.48166277018877,-111.95972485500126
231,Bush,,,Goodyear,AZ,85023,840719,33.40016954894933,-111.88575783052298
988,Franklin,,,,AZ,85010,33411,33.547519012424,-112.08898599135897
727,Blake,,,,AZ,85017,322125,33.44977479028524,-112.22607695043168
694,9th,,,Phoenix,AZ,85017,611378,33.48676616784593,-111.88065768166163
880,California,,,,AZ,85008,799426,33.51154980819138,-112.08382591904565
896,Wall,,,,AZ,85008,887506,33.52219822034802,-111.96532314996132
613,9th,Pl,,,AZ,85007,768589,33.463141253159144,-111.96133006539887
484,Post,,,,AZ,85010,898383,33.513943933252094,-112.05639611005509
482,9th,,,,AZ,85021,386349,33.473689962124766,-112.10848829040827
779,California,,2,,AZ,85017,585266,33.49997614897055,-112.12832697158524
624,9th,,,,AZ,85019,656374,33.61362712429129,-111.94327848237283
877,Euclid,Trl,,,AZ,85015,273056,33.45317157300046,-111.98240505423816
735,9th,,,,AZ,85010,483390,33.40512482254112,-112.06685154036869
460,Texas,,,,AZ,85009,448092,33.504774725491515,-111.91673268890034
114,9th,Cir,,,AZ,85007,145498,33.65714464689516,-112.34077126135361
151,7th,Trl,,,AZ,85018,69026,33.653490032929085,-111.92093031586622
852,Blake,,,,AZ,85022,760289,33.42159741727892,-111.97570553661295
625,4th,Rd,,,AZ,85009,730095,33.57282716794787,-111.98301529700487
425,Indiana,,,,AZ,85023,382181,33.550490069573165,-112.05039127009677
445,Franklin,,,Goodyear,AZ,85009,124895,33.418841040573135,-112.2456987353429
806,Franklin,,,,AZ,85019,476246,33.4883581177231,-112.10434944301524
677,Pine,,,,AZ,85010,103151,33.448273057448674,-112.2997914945635
98,Geary,,,,AZ,85010,937373,33.585655297864626,-111.99798285393295
665,8th,,,,AZ,85008,721833,33.504538459268524,-112.0801747517679
258,1st,,,,AZ,85013,336378,33.42263368874293,-112.12831794286001
549,7th,Wl,,,AZ,85015,628349,33.59442556150593,-112.30706159465781
18,Wall,,,,AZ,85009,797559,33.476581560114404,-112.01411009845896
540,6th,Cir,,,AZ,85007,643392,33.58478714447847,-112.34054390655248
749,7th,,,,AZ,85010,803705,33.43435373643523,-112.1699443816327
270,Sutter,,,,AZ,85021,306792,33.55016103955892,-111.92122042231225
749,Indiana,Way,,,AZ,85012,384812,33.55764747982402,-112.03139018231921
428,3rd,Pl,,,AZ,85008,11076,33.623732199795214,-111.90221047899658
975,Walnut,Dr,,,AZ,85008,226236,33.54100883157795,-112.1574224676894
896,Sutter,,,,AZ,85023,698761,33.61710287255655,-112.27126080061956
211,Euclid,Way,,,AZ,85009,520270,33.53799917979128,-111.95220526003236
143,4th,,,,AZ,85016,282478,33.50072378869668,-111.95768583325362
939,Franklin,,,,AZ,85015,623782,33.58642107527948,-112.02757657086455
795,Sutter,Cir,,,AZ,85017,777354,33.566634012225855,-112.18073498919495
580,5th,Trl,,,AZ,85018,336071,33.67520647895356,-112.28671876949198
396,Walnut,,,,AZ,85015,551607,33.597998353809906,-111.97255320449653
206,8th,Pl,,,AZ,85021,230192,33.47524291971139,-112.32883104144685
804,Sutter,,,,AZ,85012,636001,33.45697486124163,-112.14082425719374
729,5th,,,,AZ,85020,487277,33.47922439095532,-112.12324260041626
145,Blake,Wl,,,AZ,85020,571478,33.47293068336992,-112.21949123258007
291,California,Blvd,,,AZ,85023,4714,33.533417393744074,-112.34551792399101
820,4th,Ave,24,,AZ,85011,78688,33.560449314312756,-111.92751047454843
583,Texas,,,,AZ,85014,256926,33.450135775690185,-112.02689813133217
467,Pine,,,,AZ,85021,5957,33.65392338131822,-112.27678746929698
757,Texas,,,,AZ,85020,435464,33.46741505727603,-111.94531854058727
791,Turk,,37,,AZ,85009,647636,33.590155420633174,-112.01140126133585
220,Post,,,,AZ,85015,698169,33.519838260731,-111.98512685559606
562,6th,Wl,,,AZ,85011,93735,33.57304866906977,-112.31547607706553
396,Walnut,,,,AZ,85015,732279,33.59879805582693,-111.97260721649799
988,Franklin,,,,AZ,85010,77144,33.548261306934705,-112.08910662459316
787,Indiana,Rd,,,AZ,85011,699955,33.62233714330154,-111.89877849602027
193,Turk,,,,AZ,85012,832357,33.594442561239546,-112.07703427893475
991,4th,,,,AZ,85023,409453,33.635960291710944,-112.2001097733376
512,Sutter,,,Mesa,AZ,85021,766187,33.580070942810195,-112.28959582007816
104,Euclid,,,,AZ,85008,767692,33.54560473047427,-112.10024829194589
587,Euclid,,,,AZ,85009,734937,33.48108609730688,-112.2708597458205
184,8th,,,,AZ,85015,729678,33.46521928707236,-112.17444566059721
415,1st,,42,,AZ,85011,664557,33.603927685417915,-112.16252269619669
751,Geary,Pl,,,AZ,85009,445417,33.50241292925189,-112.1793831786686
630,Franklin,,,,AZ,85009,911170,33.44423273326748,-112.17217608931341
787,Indiana,,,,AZ,85011,8807,33.62253182570732,-111.89917239699611
540,7th,,,,AZ,85019,633255,33.462934954946014,-112.12953768591814
36,Indiana,,,,AZ,85012,51184,33.50030931935894,-111.99667457658795
311,Post,,,,AZ,85018,962225,33.47791179216307,-112.02848564859083
226,California,,,,AZ,85022,17371,33.45939267861434,-112.20250039280815
618,Turk,Trl,,,AZ,85022,250552,33.672384898376905,-111.87775820504892
533,9th,,,,AZ,85007,88088,33.49543350576125,-112.14117709014565
221,5th,,11,,AZ,85022,645669,33.56833636730647,-111.89317078115546
832,4th,St,,,AZ,85014,388346,33.441156274589446,-111.96426913474589
865,Post,,,,AZ,85022,390310,33.59888014919586,-111.95604922471102
452,California,,11,,AZ,85021,426539,33.543991176937425,-112.11053303206916
474,Post,Pl,,,AZ,85008,865604,33.45896576706434,-112.26272740713236
16,Euclid,,,,AZ,85020,878775,33.406759647354484,-111.93167538409493
981,9th,,,,AZ,85014,779912,33.56917180866682,-112.34896989319746
996,Geary,Pl,,,AZ,85012,188059,33.40906261867522,-112.33468850124741
773,Turk,Cir,,,AZ,85019,149244,33.57043559040442,-112.28539074793045
963,Franklin,,,,AZ,85009,125773,33.62138912199426,-112.29072337425494
460,Texas,,,,AZ,85009,232392,33.50482740543036,-111.91655783369121
459,5th,Dr,,,AZ,85009,611322,33.678831984334366,-112.11848637396582
282,9th,Rd,,,AZ,85017,671206,33.46303915068731,-112.24239472730949
729,9th,,,,AZ,85008,542387,33.46476981217312,-111.90859995961681
338,Texas,,,,AZ,85019,927624,33.47897920046434,-111.92813963515366
717,Franklin,Ave,,,AZ,85017,759766,33.421697749242256,-111.9838138784836
576,9th,,,,AZ,85017,131147,33.41553470053968,-112.29890710920873
657,Geary,,,,AZ,85015,897975,33.41459936480728,-111.92287046284746
159,7th,,,,AZ,85023,798848,33.651156220990295,-112.00684129556888
428,6th,,,,AZ,85015,810551,33.46565342702165,-111.95150500343016
131,9th,Way,16,,AZ,85012,233077,33.63107641195331,-111.91991492023877
67,3rd,,,,AZ,85010,774749,33.647892283349734,-112.34100330027964
924,8th,,,,AZ,85018,356082,33.65491986483689,-111.91775480125139
826,Sutter,,,,AZ,85015,417793,33.4130664327044,-112.05812159722946
300,3rd,Pl,,,AZ,85019,838360,33.651742350155146,-112.10882061446257
717,2nd,,,,AZ,85008,426270,33.659862723145004,-112.27326235726424
772,Mission,Pl,,,AZ,85019,388148,33.45350370884187,-111.99644277613707
469,Mission,Ave,,,AZ,85010,337404,33.44689532362572,-112.24280030029834
550,Wall,,,,AZ,85017,30728,33.52131648872379,-112.1282202819839
658,Euclid,,,,AZ,85012,711743,33.45581623359411,-112.08873253780713
993,5th,Cir,,,AZ,85010,805606,33.615087689251816,-112.14095279728905
315,6th,Trl,,,AZ,85011,341483,33.48555637928045,-112.00099229588622
66,8th,Pl,,,AZ,85007,469685,33.592220833770924,-112.01054699655515
757,Texas,,,,AZ,85020,614331,33.467421628515076,-111.94575340418541
668,Franklin,,,,AZ,85020,628213,33.65158692299177,-111.96422858612195
733,Geary,,,,AZ,85013,403269,33.65717572783357,-111.90124110031297
458,Wall,Pl,,,AZ,85021,752501,33.6021343372525,-112.02920404694102
473,7th,,,,AZ,85018,907878,33.65905391076504,-112.12310216924057
106,1st,,,,AZ,85015,915530,33.39888053316918,-112.04734024536832
725,Mission,Rd,,,AZ,85014,464369,33.42355073526262,-112.07252492053051
391,Sutter,Ave,,,AZ,85021,349808,33.54612783383729,-112.28025378512598
297,Sutter,,,,AZ,85017,726770,33.50708373268953,-112.19290093281165
586,9th,,,,AZ,85013,638876,33.432933864360145,-112.07159903944027
298,8th,Trl,,,AZ,85010,503391,33.56281909191947,-112.30631029194342
289,Pine,,,,AZ,85016,129329,33.4039151213863,-112.19173466240811
567,7th,,,,AZ,85014,139292,33.4642858154306,-111.986953562885
515,9th,,2,Tempe,AZ,85021,829262,33.66987307716819,-111.926515480951
665,8th,,,,AZ,85008,580621,33.5046467265977,-112.08028174025034
447,3rd,Wl,,,AZ,85014,878210,33.45649093321647,-112.15166834538488
515,Franklin,,,,AZ,85008,641111,33.66566553872604,-112.12662299141914
325,Wall,,,,AZ,85019,792746,33.588032542646644,-112.30300244545319
861,Page,,,,AZ,85018,761654,33.45721150494404,-112.32908726762336
122,Mission,,,,AZ,85017,641891,33.63161525391936,-111.95557216218363
378,3rd,,,,AZ,85016,834369,33.65322188643542,-112.12843771360099
478,Franklin,,,,AZ,85015,744313,33.45011392873064,-112.35053654780697
914,California,Pl,,,AZ,85011,557782,33.64156256580836,-112.29009888251382
565,Page,Ave,17,,AZ,85021,617458,33.46268901516211,-112.15179014416864
456,Post,,,,AZ,85020,168089,33.502206791533986,-112.0794894257394
602,7th,,,,AZ,85019,642589,33.679740421309006,-112.23877343926276
215,Euclid,Pl,,,AZ,85009,445569,33.45275198170345,-111.8746717347544
707,Post,,,,AZ,85018,481443,33.56673724151452,-112.21136646074476
695,4th,Trl,,,AZ,85017,880850,33.451332266029425,-112.21874416620444
518,9th,,,,AZ,85011,368058,33.54421477864943,-112.31173908905392
437,Blake,,33,,AZ,85022,870780,33.657197489293225,-111.95509908517415
421,Texas,,,,AZ,85013,445572,33.39813902459721,-112.24361721751653
778,Bush,St,,,AZ,85015,414957,33.52386670450783,-112.11678903693345
977,Wall,,,,AZ,85023,929398,33.67842734446871,-112.00062980237264
427,Indiana,,,,AZ,85020,717922,33.552137425899815,-112.25563471381959
774,Texas,,,Scottsdale,AZ,85012,464521,33.656826390296594,-112.31568651479276
980,Post,,21,,AZ,85020,318486,33.65758124717174,-112.14808564766064
931,2nd,Way,,,AZ,85022,436042,33.66224660524893,-111.97086178908296
474,Sutter,,,,AZ,85017,218899,33.418800649539875,-112.27379800968602
16,Euclid,Dr,,,AZ,85020,137801,33.40676323316054,-111.93130983600328
819,Mission,Blvd,,,AZ,85011,131135,33.48594237598924,-112.13246948873314
738,6th,,,,AZ,85020,213782,33.65722513566599,-112.08679110955612
129,Wall,,,,AZ,85018,170262,33.409319189726126,-111.9552829729073
526,Pine,,,,AZ,85011,362232,33.624527943986344,-112.13399077183276
155,Mission,,,,AZ,85019,820194,33.599851768797876,-111.9886184655844
981,1st,,,,AZ,85007,261620,33.42519791464425,-112.33302250900846
981,9th,Wl,,,AZ,85014,34787,33.56986878088396,-112.349144741101
397,7th,,,,AZ,85010,657837,33.65234281237738,-111.96199094517242
500,4th,,,,AZ,85010,629108,33.51449308084743,-111.88895270109099
2,Blake,,16,,AZ,85023,424378,33.536412605206465,-112.31105471974014
185,Mission,,26,,AZ,85008,518225,33.526919636853734,-112.18693867425675
210,3rd,,21,,AZ,85019,33534,33.48559755824884,-112.32255651289192
943,Turk,,,,AZ,85010,294926,33.51182710663707,-111.91155117520974
634,Walnut,,,,AZ,85013,363178,33.58185537113727,-111.93917909733428
225,7th,Dr,,,AZ,85008,720581,33.502395950871794,-112.16295891979442
180,2nd,,,,AZ,85012,632099,33.6140264013763,-112.09092351347954
482,4th,Blvd,,,AZ,85017,509853,33.66136760360016,-112.31755200575165
153,7th,,,Tempe,AZ,85007,687179,33.538530520167555,-112.00859592529345
860,Sutter,,,,AZ,85007,784096,33.39798478897412,-112.04164652458662
933,2nd,,,,AZ,85013,239054,33.41774326968937,-112.27272820071927
759,6th,St,,,AZ,85020,796274,33.46929707694797,-111.87661527975487
356,9th,,,,AZ,85009,61695,33.505421584919965,-112.13238143274
126,4th,,,,AZ,85018,593882,33.44741476019874,-112.13653199684495
376,Pine,,,,AZ,85012,156035,33.64660531663071,-112.04346548012272
612,1st,,,,AZ,85016,376840,33.64652490780604,-111.9954792930552
820,Geary,,,,AZ,85007,804825,33.53043883782297,-112.25240725288683
71,7th,Ave,,,AZ,85020,199544,33.6356065170002,-112.0352186477736
221,Walnut,,,,AZ,85015,457387,33.67354228628305,-111.89419653382818
615,Turk,,,,AZ,85016,9143,33.59310437409052,-111.9621392780409
236,Franklin,,,,AZ,85023,865047,33.53818706597729,-112.04390588354393
888,Geary,,29,,AZ,85013,683580,33.6749283773036,-112.19971984664683
702,Page,,,,AZ,85015,963890,33.4661062878006,-112.26640980846011
665,8th,,,,AZ,85008,903858,33.50417415339471,-112.07977934889114
688,3rd,,,,AZ,85021,600418,33.64322309341983,-112.03343643014408
846,4th,,,,AZ,85014,193154,33.52812950270339,-112.21164798365412
219,Blake,,,,AZ,85012,563808,33.430235155195334,-112.0354327131129
630,Franklin,,,Gilbert,AZ,85009,282832,33.444081911021705,-112.17277622367466
226,Page,,,,AZ,85009,716086,33.66573394536204,-112.23856978653622
689,Page,,9,,AZ,85007,110748,33.463905808544496,-112.16575278621596
868,5th,Way,,,AZ,85015,510540,33.6634623691677,-112.24167299862573
627,Page,,,,AZ,85012,978359,33.452345881688174,-111.97307476392567
169,2nd,,,,AZ,85009,581569,33.47867120867495,-112.08943417949673
639,8th,,,,AZ,85019,154762,33.49451859417972,-112.18537658365241
274,Page,Wl,,,AZ,85023,873874,33.51997302962543,-112.08213316249332
482,7th,,,,AZ,85015,980599,33.6318866777088,-112.11539738244792
515,Franklin,,,,AZ,85008,987123,33.66613018510409,-112.1266446834179
295,Page,,,,AZ,85010,380350,33.403774077911905,-112.33485595588444
940,1st,,,,AZ,85015,270132,33.479980821568674,-112.05020319795268
643,2nd,,,,AZ,85014,563124,33.42199642861417,-112.07581365215559
939,Franklin,,,,AZ,85015,530758,33.58634182785671,-112.02728570485372
761,Pine,,,,AZ,85016,995278,33.636963843623384,-111.95351156607317
912,8th,,,,AZ,85019,94435,33.50501190546939,-112.00393042341406
227,Wall,Dr,,,AZ,85007,793260,33.45731888298216,-111.98029534301673
789,Geary,,,Goodyear,AZ,85020,350880,33.645991404004626,-112.13812266669953
319,9th,,29,,AZ,85015,86319,33.438569391293825,-111.92280093963046
538,Indiana,Trl,,,AZ,85007,396114,33.6313024586776,-112.14163734636458
144,Wall,,,,AZ,85007,930599,33.5033514187554,-112.0708588984934
386,9th,,,,AZ,85008,119027,33.592221427782526,-112.00959898493112
676,8th,Trl,,,AZ,85013,250840,33.529408175821345,-112.0101293948819
874,California,,,,AZ,85017,660219,33.6251646318332,-112.14782255735882
877,Wall,,,,AZ,85020,540964,33.467975591224814,-112.07563972653703
423,9th,,,,AZ,85021,917842,33.58027044532598,-112.02919527908082
877,Wall,Cir,,,AZ,85020,359968,33.46796209547164,-112.07527590584492
337,3rd,,,,AZ,85023,132789,33.50412845043717,-112.32577480591974
764,Bush,Cir,,,AZ,85022,573837,33.40473410272143,-111.94642496602819
7,5th,,,,AZ,85011,216438,33.65606570318788,-111.93752351984811
834,6th,Wl,,,AZ,85022,860174,33.470559181393355,-112.31775090387418
440,Indiana,,,,AZ,85020,154639,33.52008832899508,-112.16589606825681
881,6th,,,,AZ,85012,71847,33.44414210646888,-112.17796042417191
138,3rd,,15,,AZ,85021,322450,33.41374272898254,-112.2289782468792
759,6th,St,,,AZ,85020,915075,33.47014018368926,-111.87618106098873
537,6th,,23,,AZ,85011,875485,33.46831459085722,-111.94111352519899
782,7th,,,,AZ,85022,694136,33.47715116770342,-111.9039256604722
633,3rd,,,,AZ,85010,495261,33.45356278167811,-112.13644743782983
612,Wall,,,,AZ,85014,386985,33.460819775316345,-112.06106378885048
664,Turk,,,,AZ,85007,966451,33.50236068875982,-112.33088819538283
499,7th,,,,AZ,85015,37812,33.4970792517508,-111.95950706060664
558,Page,,,,AZ,85021,994969,33.41993428222934,-111.91213003553781
562,7th,,,,AZ,85016,368174,33.60990705122449,-112.04738788718828
72,8th,,,,AZ,85020,515996,33.463465960479354,-112.05644606406862
875,5th,,,,AZ,85021,444068,33.62165240320436,-112.22843421407416
784,8th,,,Chandler,AZ,85016,620498,33.43213862420774,-112.21960753864815
312,Blake,,,,AZ,85010,409200,33.593201662102324,-112.10553315028416
868,Walnut,,,Scottsdale,AZ,85007,935188,33.6256667637258,-112.13256338535899
506,Post,,,,AZ,85018,85130,33.49103418860438,-111.9152994795034
72,California,,38,,AZ,85012,947053,33.505871661356004,-111.9487036285162
962,2nd,,,,AZ,85017,327651,33.45397388304596,-111.98225493831632
126,4th,,,,AZ,85018,235601,33.44672407944739,-112.13652746610975
487,Bush,,,,AZ,85019,446436,33.43371879794,-112.19670854235987
782,Blake,,2,,AZ,85022,456689,33.648794405238306,-112.03111940203847
763,Franklin,,,Goodyear,AZ,85019,443073,33.43795099668557,-112.34080413094772
670,7th,,,,AZ,85008,218377,33.561999103166634,-112.27622959396454
202,Bush,,,,AZ,85017,398222,33.6390748071556,-112.14892472611935
214,Franklin,,,,AZ,85017,823872,33.64824019205022,-111.87917750555698
239,Blake,Wl,,,AZ,85014,632037,33.6008168775142,-112.01703602296409
489,9th,,,,AZ,85021,50021,33.525147055791145,-112.30269396245481
67,3rd,,,,AZ,85010,71412,33.64773061291817,-112.34045652299349
793,2nd,Rd,,,AZ,85008,192449,33.49407214556213,-112.22496490321942
197,Euclid,,,,AZ,85020,557989,33.41072561515847,-112.03083330275419
399,Euclid,Cir,,,AZ,85014,825478,33.60346125865629,-112.04625498049174
609,California,,,,AZ,85021,635594,33.418705745437734,-112.13151917191043
924,8th,Dr,,,AZ,85018,472153,33.654860847611495,-111.91831871459335
414,California,Trl,,,AZ,85008,605714,33.54914436150107,-112.09613044953456
226,California,,,,AZ,85022,88192,33.46009770559613,-112.20178072747977
272,6th,Blvd,,,AZ,85018,675868,33.56749063958673,-111.96391485143373
